元シート,列車番号,駅順,駅名,発車,到着,方向,区間,発車_判定用,到着_判定用,発着チェック
〇【下】STｷｾ～ｷｺﾔ,B716S,16,新田,,9.00.20,下り,〇【下】STｷｾ～ｷｺﾔ,,9.00.20,終着
〇【下】STｷｾ～ｷｺﾔ,B716S,17,蒲生,,03   ,下り,〇【下】STｷｾ～ｷｺﾔ,,03,終着
〇【下】STｷｾ～ｷｺﾔ,B716S,18,新越谷,,05   ,下り,〇【下】STｷｾ～ｷｺﾔ,,05,終着
〇【下】STｷｾ～ｷｺﾔ,B716S,19,越谷,,07.20,下り,〇【下】STｷｾ～ｷｺﾔ,,07.20,終着
〇【下】STｷｾ～ｷｺﾔ,B716S,20,北越谷,,＝,下り,〇【下】STｷｾ～ｷｺﾔ,,＝,異常
〇【下】STｷｾ～ｷｺﾔ,B736S,4,鐘ヶ淵,,(中目黒),下り,〇【下】STｷｾ～ｷｺﾔ,,(中目黒),終着
〇【下】STｷｾ～ｷｺﾔ,B736S,5,堀切,,7.29.20,下り,〇【下】STｷｾ～ｷｺﾔ,,7.29.20,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,6,牛田,,||,下り,〇【下】STｷｾ～ｷｺﾔ,,||,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,7,北千住,,8.15.15,下り,〇【下】STｷｾ～ｷｺﾔ,,8.15.15,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,8,小菅,,18.30,下り,〇【下】STｷｾ～ｷｺﾔ,,18.30,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,9,五反野,,20.20,下り,〇【下】STｷｾ～ｷｺﾔ,,20.20,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,10,梅島,,22.20,下り,〇【下】STｷｾ～ｷｺﾔ,,22.20,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,11,西新井,,24.50,下り,〇【下】STｷｾ～ｷｺﾔ,,24.50,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,12,竹ノ塚,,27.50,下り,〇【下】STｷｾ～ｷｺﾔ,,27.50,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,13,谷塚,,31   ,下り,〇【下】STｷｾ～ｷｺﾔ,,31,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,14,草加,,34.30,下り,〇【下】STｷｾ～ｷｺﾔ,,34.30,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,15,獨協大学前,,36.50,下り,〇【下】STｷｾ～ｷｺﾔ,,36.50,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,16,新田,,38.50,下り,〇【下】STｷｾ～ｷｺﾔ,,38.50,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,17,蒲生,,41   ,下り,〇【下】STｷｾ～ｷｺﾔ,,41,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,18,新越谷,,43.50,下り,〇【下】STｷｾ～ｷｺﾔ,,43.50,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,19,越谷,,46.30,下り,〇【下】STｷｾ～ｷｺﾔ,,46.30,終着
〇【下】STｷｾ～ｷｺﾔ,B736S,20,北越谷,,＝,下り,〇【下】STｷｾ～ｷｺﾔ,,＝,異常
〇【下】STｷｾ～ｷｺﾔ,B742S,4,鐘ヶ淵,,(中目黒),下り,〇【下】STｷｾ～ｷｺﾔ,,(中目黒),終着
〇【下】STｷｾ～ｷｺﾔ,B742S,5,堀切,,7.05.10,下り,〇【下】STｷｾ～ｷｺﾔ,,7.05.10,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,6,牛田,,||,下り,〇【下】STｷｾ～ｷｺﾔ,,||,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,7,北千住,,7.50.35,下り,〇【下】STｷｾ～ｷｺﾔ,,7.50.35,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,8,小菅,,53.50,下り,〇【下】STｷｾ～ｷｺﾔ,,53.50,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,9,五反野,,55.40,下り,〇【下】STｷｾ～ｷｺﾔ,,55.40,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,10,梅島,,57.40,下り,〇【下】STｷｾ～ｷｺﾔ,,57.40,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,11,西新井,,59.40,下り,〇【下】STｷｾ～ｷｺﾔ,,59.40,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,12,竹ノ塚,,8.02.10,下り,〇【下】STｷｾ～ｷｺﾔ,,8.02.10,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,13,谷塚,,05.50,下り,〇【下】STｷｾ～ｷｺﾔ,,05.50,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,14,草加,,09.30,下り,〇【下】STｷｾ～ｷｺﾔ,,09.30,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,15,獨協大学前,,11.50,下り,〇【下】STｷｾ～ｷｺﾔ,,11.50,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,16,新田,,13.50,下り,〇【下】STｷｾ～ｷｺﾔ,,13.50,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,17,蒲生,,16   ,下り,〇【下】STｷｾ～ｷｺﾔ,,16,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,18,新越谷,,18.20,下り,〇【下】STｷｾ～ｷｺﾔ,,18.20,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,19,越谷,,21   ,下り,〇【下】STｷｾ～ｷｺﾔ,,21,終着
〇【下】STｷｾ～ｷｺﾔ,B742S,20,北越谷,,＝,下り,〇【下】STｷｾ～ｷｺﾔ,,＝,異常
〇【下】STｷｾ～ｷｺﾔ,B748S,4,鐘ヶ淵,(中目黒),,下り,〇【下】STｷｾ～ｷｺﾔ,(中目黒),,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,5,堀切,7.44.55,,下り,〇【下】STｷｾ～ｷｺﾔ,7.44.55,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,6,牛田,||,,下り,〇【下】STｷｾ～ｷｺﾔ,||,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,7,北千住,8.32   ,,下り,〇【下】STｷｾ～ｷｺﾔ,8.32,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,8,小菅,35.10,,下り,〇【下】STｷｾ～ｷｺﾔ,35.10,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,9,五反野,37   ,,下り,〇【下】STｷｾ～ｷｺﾔ,37,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,10,梅島,39   ,,下り,〇【下】STｷｾ～ｷｺﾔ,39,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,11,西新井,40.50,,下り,〇【下】STｷｾ～ｷｺﾔ,40.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,12,竹ノ塚,43.50,,下り,〇【下】STｷｾ～ｷｺﾔ,43.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,13,谷塚,47   ,,下り,〇【下】STｷｾ～ｷｺﾔ,47,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,14,草加,49.20,,下り,〇【下】STｷｾ～ｷｺﾔ,49.20,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,15,獨協大学前,51.40,,下り,〇【下】STｷｾ～ｷｺﾔ,51.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,16,新田,53.40,,下り,〇【下】STｷｾ～ｷｺﾔ,53.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,17,蒲生,55.50,,下り,〇【下】STｷｾ～ｷｺﾔ,55.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,18,新越谷,57.50,,下り,〇【下】STｷｾ～ｷｺﾔ,57.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,19,越谷,9.00.10,,下り,〇【下】STｷｾ～ｷｺﾔ,9.00.10,,始発
〇【下】STｷｾ～ｷｺﾔ,B748S,20,北越谷,＝,,下り,〇【下】STｷｾ～ｷｺﾔ,＝,,異常
〇【下】STｷｾ～ｷｺﾔ,B754S,4,鐘ヶ淵,(中目黒),,下り,〇【下】STｷｾ～ｷｺﾔ,(中目黒),,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,5,堀切,7.57.40,,下り,〇【下】STｷｾ～ｷｺﾔ,7.57.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,6,牛田,||,,下り,〇【下】STｷｾ～ｷｺﾔ,||,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,7,北千住,8.44.45,,下り,〇【下】STｷｾ～ｷｺﾔ,8.44.45,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,8,小菅,48   ,,下り,〇【下】STｷｾ～ｷｺﾔ,48,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,9,五反野,49.50,,下り,〇【下】STｷｾ～ｷｺﾔ,49.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,10,梅島,51.50,,下り,〇【下】STｷｾ～ｷｺﾔ,51.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,11,西新井,53.40,,下り,〇【下】STｷｾ～ｷｺﾔ,53.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,12,竹ノ塚,56.40,,下り,〇【下】STｷｾ～ｷｺﾔ,56.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,13,谷塚,59.50,,下り,〇【下】STｷｾ～ｷｺﾔ,59.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,14,草加,9.01.30,,下り,〇【下】STｷｾ～ｷｺﾔ,9.01.30,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,15,獨協大学前,04.50,,下り,〇【下】STｷｾ～ｷｺﾔ,04.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,16,新田,06.50,,下り,〇【下】STｷｾ～ｷｺﾔ,06.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,17,蒲生,09   ,,下り,〇【下】STｷｾ～ｷｺﾔ,09,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,18,新越谷,11.10,,下り,〇【下】STｷｾ～ｷｺﾔ,11.10,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,19,越谷,13.30,,下り,〇【下】STｷｾ～ｷｺﾔ,13.30,,始発
〇【下】STｷｾ～ｷｺﾔ,B754S,20,北越谷,＝,,下り,〇【下】STｷｾ～ｷｺﾔ,＝,,異常
〇【下】STｷｾ～ｷｺﾔ,B801T,4,鐘ヶ淵,,(中目黒),下り,〇【下】STｷｾ～ｷｺﾔ,,(中目黒),終着
〇【下】STｷｾ～ｷｺﾔ,B801T,5,堀切,,8.03.30,下り,〇【下】STｷｾ～ｷｺﾔ,,8.03.30,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,6,牛田,,||,下り,〇【下】STｷｾ～ｷｺﾔ,,||,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,7,北千住,,8.50.35,下り,〇【下】STｷｾ～ｷｺﾔ,,8.50.35,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,8,小菅,,54   ,下り,〇【下】STｷｾ～ｷｺﾔ,,54,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,9,五反野,,55.50,下り,〇【下】STｷｾ～ｷｺﾔ,,55.50,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,10,梅島,,57.50,下り,〇【下】STｷｾ～ｷｺﾔ,,57.50,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,11,西新井,,9.00   ,下り,〇【下】STｷｾ～ｷｺﾔ,,9.00,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,12,竹ノ塚,,03   ,下り,〇【下】STｷｾ～ｷｺﾔ,,03,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,13,谷塚,,06.10,下り,〇【下】STｷｾ～ｷｺﾔ,,06.10,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,14,草加,,09.20,下り,〇【下】STｷｾ～ｷｺﾔ,,09.20,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,15,獨協大学前,,11.40,下り,〇【下】STｷｾ～ｷｺﾔ,,11.40,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,16,新田,,13.40,下り,〇【下】STｷｾ～ｷｺﾔ,,13.40,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,17,蒲生,,15.50,下り,〇【下】STｷｾ～ｷｺﾔ,,15.50,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,18,新越谷,,17.50,下り,〇【下】STｷｾ～ｷｺﾔ,,17.50,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,19,越谷,,20.10,下り,〇【下】STｷｾ～ｷｺﾔ,,20.10,終着
〇【下】STｷｾ～ｷｺﾔ,B801T,20,北越谷,,＝,下り,〇【下】STｷｾ～ｷｺﾔ,,＝,異常
〇【下】STｷｾ～ｷｺﾔ,B804S,4,鐘ヶ淵,(中目黒),,下り,〇【下】STｷｾ～ｷｺﾔ,(中目黒),,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,5,堀切,8.11.45,,下り,〇【下】STｷｾ～ｷｺﾔ,8.11.45,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,6,牛田,||,,下り,〇【下】STｷｾ～ｷｺﾔ,||,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,7,北千住,9.00.40,,下り,〇【下】STｷｾ～ｷｺﾔ,9.00.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,8,小菅,02.50,,下り,〇【下】STｷｾ～ｷｺﾔ,02.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,9,五反野,04.40,,下り,〇【下】STｷｾ～ｷｺﾔ,04.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,10,梅島,06.40,,下り,〇【下】STｷｾ～ｷｺﾔ,06.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,11,西新井,08.50,,下り,〇【下】STｷｾ～ｷｺﾔ,08.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,12,竹ノ塚,11.50,,下り,〇【下】STｷｾ～ｷｺﾔ,11.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,13,谷塚,15   ,,下り,〇【下】STｷｾ～ｷｺﾔ,15,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,14,草加,19.10,,下り,〇【下】STｷｾ～ｷｺﾔ,19.10,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,15,獨協大学前,21.30,,下り,〇【下】STｷｾ～ｷｺﾔ,21.30,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,16,新田,23.30,,下り,〇【下】STｷｾ～ｷｺﾔ,23.30,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,17,蒲生,25.40,,下り,〇【下】STｷｾ～ｷｺﾔ,25.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,18,新越谷,27.40,,下り,〇【下】STｷｾ～ｷｺﾔ,27.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,19,越谷,30   ,,下り,〇【下】STｷｾ～ｷｺﾔ,30,,始発
〇【下】STｷｾ～ｷｺﾔ,B804S,20,北越谷,＝,,下り,〇【下】STｷｾ～ｷｺﾔ,＝,,異常
〇【下】STｷｾ～ｷｺﾔ,B814S,4,鐘ヶ淵,(中目黒),,下り,〇【下】STｷｾ～ｷｺﾔ,(中目黒),,始発
〇【下】STｷｾ～ｷｺﾔ,B814S,5,堀切,,8.44.25,下り,〇【下】STｷｾ～ｷｺﾔ,,8.44.25,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,6,牛田,,||,下り,〇【下】STｷｾ～ｷｺﾔ,,||,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,7,北千住,,9.33   ,下り,〇【下】STｷｾ～ｷｺﾔ,,9.33,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,8,小菅,,36.10,下り,〇【下】STｷｾ～ｷｺﾔ,,36.10,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,9,五反野,,38   ,下り,〇【下】STｷｾ～ｷｺﾔ,,38,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,10,梅島,,40   ,下り,〇【下】STｷｾ～ｷｺﾔ,,40,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,11,西新井,,42.10,下り,〇【下】STｷｾ～ｷｺﾔ,,42.10,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,12,竹ノ塚,,45.10,下り,〇【下】STｷｾ～ｷｺﾔ,,45.10,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,13,谷塚,,48.20,下り,〇【下】STｷｾ～ｷｺﾔ,,48.20,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,14,草加,,51   ,下り,〇【下】STｷｾ～ｷｺﾔ,,51,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,15,獨協大学前,,53.20,下り,〇【下】STｷｾ～ｷｺﾔ,,53.20,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,16,新田,,55.20,下り,〇【下】STｷｾ～ｷｺﾔ,,55.20,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,17,蒲生,,57.30,下り,〇【下】STｷｾ～ｷｺﾔ,,57.30,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,18,新越谷,,59.50,下り,〇【下】STｷｾ～ｷｺﾔ,,59.50,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,19,越谷,,10.01.30,下り,〇【下】STｷｾ～ｷｺﾔ,,10.01.30,終着
〇【下】STｷｾ～ｷｺﾔ,B814S,20,北越谷,,＝,下り,〇【下】STｷｾ～ｷｺﾔ,,＝,異常
〇【下】STｷｾ～ｷｺﾔ,B817T,4,鐘ヶ淵,(中目黒),,下り,〇【下】STｷｾ～ｷｺﾔ,(中目黒),,始発
〇【下】STｷｾ～ｷｺﾔ,B817T,5,堀切,,8.22.15,下り,〇【下】STｷｾ～ｷｺﾔ,,8.22.15,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,6,牛田,,||,下り,〇【下】STｷｾ～ｷｺﾔ,,||,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,7,北千住,,9.10   ,下り,〇【下】STｷｾ～ｷｺﾔ,,9.10,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,8,小菅,,13.10,下り,〇【下】STｷｾ～ｷｺﾔ,,13.10,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,9,五反野,,15   ,下り,〇【下】STｷｾ～ｷｺﾔ,,15,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,10,梅島,,17   ,下り,〇【下】STｷｾ～ｷｺﾔ,,17,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,11,西新井,,20   ,下り,〇【下】STｷｾ～ｷｺﾔ,,20,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,12,竹ノ塚,,23   ,下り,〇【下】STｷｾ～ｷｺﾔ,,23,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,13,谷塚,,26.10,下り,〇【下】STｷｾ～ｷｺﾔ,,26.10,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,14,草加,,28.30,下り,〇【下】STｷｾ～ｷｺﾔ,,28.30,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,15,獨協大学前,,30.50,下り,〇【下】STｷｾ～ｷｺﾔ,,30.50,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,16,新田,,32.50,下り,〇【下】STｷｾ～ｷｺﾔ,,32.50,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,17,蒲生,,35   ,下り,〇【下】STｷｾ～ｷｺﾔ,,35,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,18,新越谷,,37   ,下り,〇【下】STｷｾ～ｷｺﾔ,,37,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,19,越谷,,39.30,下り,〇【下】STｷｾ～ｷｺﾔ,,39.30,終着
〇【下】STｷｾ～ｷｺﾔ,B817T,20,北越谷,,＝,下り,〇【下】STｷｾ～ｷｺﾔ,,＝,異常
〇【下】STｷｾ～ｷｺﾔ,B818S,4,鐘ヶ淵,,(中目黒),下り,〇【下】STｷｾ～ｷｺﾔ,,(中目黒),終着
〇【下】STｷｾ～ｷｺﾔ,B818S,5,堀切,8.54.30,,下り,〇【下】STｷｾ～ｷｺﾔ,8.54.30,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,6,牛田,||,,下り,〇【下】STｷｾ～ｷｺﾔ,||,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,7,北千住,9.43   ,,下り,〇【下】STｷｾ～ｷｺﾔ,9.43,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,8,小菅,46.10,,下り,〇【下】STｷｾ～ｷｺﾔ,46.10,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,9,五反野,48   ,,下り,〇【下】STｷｾ～ｷｺﾔ,48,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,10,梅島,50   ,,下り,〇【下】STｷｾ～ｷｺﾔ,50,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,11,西新井,52.20,,下り,〇【下】STｷｾ～ｷｺﾔ,52.20,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,12,竹ノ塚,55.20,,下り,〇【下】STｷｾ～ｷｺﾔ,55.20,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,13,谷塚,58.30,,下り,〇【下】STｷｾ～ｷｺﾔ,58.30,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,14,草加,10.00.10,,下り,〇【下】STｷｾ～ｷｺﾔ,10.00.10,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,15,獨協大学前,03.30,,下り,〇【下】STｷｾ～ｷｺﾔ,03.30,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,16,新田,05.30,,下り,〇【下】STｷｾ～ｷｺﾔ,05.30,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,17,蒲生,07.40,,下り,〇【下】STｷｾ～ｷｺﾔ,07.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,18,新越谷,09.50,,下り,〇【下】STｷｾ～ｷｺﾔ,09.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,19,越谷,12.20,,下り,〇【下】STｷｾ～ｷｺﾔ,12.20,,始発
〇【下】STｷｾ～ｷｺﾔ,B818S,20,北越谷,＝,,下り,〇【下】STｷｾ～ｷｺﾔ,＝,,異常
〇【下】STｷｾ～ｷｺﾔ,B821T,4,鐘ヶ淵,,(中目黒),下り,〇【下】STｷｾ～ｷｺﾔ,,(中目黒),終着
〇【下】STｷｾ～ｷｺﾔ,B821T,5,堀切,8.33.10,,下り,〇【下】STｷｾ～ｷｺﾔ,8.33.10,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,6,牛田,||,,下り,〇【下】STｷｾ～ｷｺﾔ,||,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,7,北千住,9.20.55,,下り,〇【下】STｷｾ～ｷｺﾔ,9.20.55,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,8,小菅,24.10,,下り,〇【下】STｷｾ～ｷｺﾔ,24.10,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,9,五反野,26   ,,下り,〇【下】STｷｾ～ｷｺﾔ,26,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,10,梅島,28   ,,下り,〇【下】STｷｾ～ｷｺﾔ,28,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,11,西新井,29.50,,下り,〇【下】STｷｾ～ｷｺﾔ,29.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,12,竹ノ塚,32.50,,下り,〇【下】STｷｾ～ｷｺﾔ,32.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,13,谷塚,36   ,,下り,〇【下】STｷｾ～ｷｺﾔ,36,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,14,草加,38.20,,下り,〇【下】STｷｾ～ｷｺﾔ,38.20,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,15,獨協大学前,40.40,,下り,〇【下】STｷｾ～ｷｺﾔ,40.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,16,新田,42.40,,下り,〇【下】STｷｾ～ｷｺﾔ,42.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,17,蒲生,44.50,,下り,〇【下】STｷｾ～ｷｺﾔ,44.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,18,新越谷,46.50,,下り,〇【下】STｷｾ～ｷｺﾔ,46.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,19,越谷,49.10,,下り,〇【下】STｷｾ～ｷｺﾔ,49.10,,始発
〇【下】STｷｾ～ｷｺﾔ,B821T,20,北越谷,＝,,下り,〇【下】STｷｾ～ｷｺﾔ,＝,,異常
〇【下】STｷｾ～ｷｺﾔ,B909T,4,鐘ヶ淵,,(中目黒),下り,〇【下】STｷｾ～ｷｺﾔ,,(中目黒),終着
〇【下】STｷｾ～ｷｺﾔ,B909T,5,堀切,9.09   ,,下り,〇【下】STｷｾ～ｷｺﾔ,9.09,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,6,牛田,||,,下り,〇【下】STｷｾ～ｷｺﾔ,||,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,7,北千住,9.57   ,,下り,〇【下】STｷｾ～ｷｺﾔ,9.57,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,8,小菅,59.40,,下り,〇【下】STｷｾ～ｷｺﾔ,59.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,9,五反野,02   ,,下り,〇【下】STｷｾ～ｷｺﾔ,02,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,10,梅島,04   ,,下り,〇【下】STｷｾ～ｷｺﾔ,04,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,11,西新井,05.50,,下り,〇【下】STｷｾ～ｷｺﾔ,05.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,12,竹ノ塚,08.50,,下り,〇【下】STｷｾ～ｷｺﾔ,08.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,13,谷塚,12   ,,下り,〇【下】STｷｾ～ｷｺﾔ,12,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,14,草加,14.20,,下り,〇【下】STｷｾ～ｷｺﾔ,14.20,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,15,獨協大学前,16.40,,下り,〇【下】STｷｾ～ｷｺﾔ,16.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,16,新田,18.40,,下り,〇【下】STｷｾ～ｷｺﾔ,18.40,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,17,蒲生,20.50,,下り,〇【下】STｷｾ～ｷｺﾔ,20.50,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,18,新越谷,23   ,,下り,〇【下】STｷｾ～ｷｺﾔ,23,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,19,越谷,25.30,,下り,〇【下】STｷｾ～ｷｺﾔ,25.30,,始発
〇【下】STｷｾ～ｷｺﾔ,B909T,20,北越谷,＝,,下り,〇【下】STｷｾ～ｷｺﾔ,＝,,異常
〇【下】STｷｾ～ｷｺﾔ,B910S,4,鐘ヶ淵,(中目黒),,下り,〇【下】STｷｾ～ｷｺﾔ,(中目黒),,始発
〇【下】STｷｾ～ｷｺﾔ,B910S,5,堀切,,9.26.55,下り,〇【下】STｷｾ～ｷｺﾔ,,9.26.55,終着
〇【下】STｷｾ～ｷｺﾔ,B910S,6,牛田,,||,下り,〇【下】STｷｾ～ｷｺﾔ,,||,終着
〇【下】STｷｾ～ｷｺﾔ,B910S,7,北千住,,13.40,下り,〇【下】STｷｾ～ｷｺﾔ,,13.40,終着
